ndvi,evi,ndwi,ndre,lai,temp,rainfall,crop_type,stress_label,irrigation_label,yield_tha,soil_ph,salinity_ds_m,organic_matter_pct,vra_zone
0.4564283961900334,0.3233900949123114,0.1351736328117695,0.2680339867669013,2.933608775042097,32.71720531787566,99.01426142566372,cotton,Stressed,adequate,2.0055962448828226,7.772103876064495,1.2500083782943459,0.9524128945892038,High
0.46416355488880384,0.4667491205115419,-0.029323196108849314,0.3345544302733733,3.421265204472839,25.00106482872139,57.439856588742934,wheat,Stressed,irrigate_soon,2.747852935794586,7.252057367444256,0.14735624416189813,1.176580913402285,High
0.5834825830924407,0.33115935802393803,0.2678887066637129,0.27357086649655316,3.3691172539765275,17.5324245374036,25.710004402252594,wheat,Healthy,adequate,3.0344207193075543,7.6601374761151275,1.3661034995823231,1.5446118881811155,High
0.4202732151510086,0.399187696541392,0.11748486637001788,0.280551612928631,3.079906438996955,20.57581531128899,41.996981185494455,wheat,Stressed,adequate,2.598924032746088,6.704838041804309,1.079530069925254,0.8440690752535338,Medium
0.8702850782496128,0.6317574853372611,0.35496265628091933,0.3922060304140644,5.177622665889827,41.88204596379597,197.8294202166996,sugarcane,Healthy,overwatered,75.6192888723385,7.278585052125093,1.351455180919895,0.5631206719621029,High
0.8041166766004219,0.4406451597997504,0.2915627858419853,0.4534867833964894,4.609307577544837,33.31286570649489,142.2162370319462,sugarcane,Healthy,adequate,71.73923015899754,8.036489824233398,0.7804273629041367,0.7485028762168162,High
0.5430333590988612,0.2639663876688256,0.16883601528816125,0.3354011138534887,4.20280938005212,33.29380945704156,206.69532412562273,rice,Stressed,adequate,4.1897217117954,8.62859114233811,1.5435408790582386,0.8816412776676289,High
0.6200897676743873,0.6063694657640796,0.42391173988901876,0.3657962550480283,6.67596469484246,36.584316947548764,200.1213029995127,sugarcane,Healthy,overwatered,62.03112142432405,7.279281578762627,0.242995923511983,0.5172727289751462,High
0.6490037803053902,0.36430441137048114,0.21196470645868146,0.3224796099126202,4.007184743883761,28.034230862415374,178.1925788629935,rice,Healthy,adequate,3.549610668274015,8.16137901525898,0.3440636290136732,0.9746803835583351,High
0.637769804579024,0.4446719178382421,0.38270752180533074,0.3631094178390278,5.021332102931089,32.82602250058332,277.9524922296091,rice,Healthy,overwatered,3.5313538026350626,7.974999628811085,2.8878142853491133,1.2516378928768148,High
0.48292937832740945,0.15227412295283033,0.11070167655024334,0.34722133573970293,2.841165730777711,25.36194668805691,45.316391217758806,wheat,Stressed,adequate,2.480337659702583,6.589225758380939,0.1814389755440943,0.8452245364762675,High
0.6509776131410597,0.4436976096158373,0.29110411147035437,0.2797052572674945,5.925812589098526,28.80396893577991,129.59650775376477,sugarcane,Healthy,adequate,63.17269232554045,6.797012200497439,2.462296821172153,1.3211919768934162,High
0.5825609966793086,0.5329737178025604,0.4285482589829576,0.25591853744652937,3.314664926234462,27.824316079004067,239.23969616469972,rice,Healthy,overwatered,3.6987129022910703,7.230987007526522,1.992800871789913,0.9626757820433264,High
0.5188490378363675,0.37283227478788566,0.05218928571047321,0.21070295452135906,3.019474895430199,10.0,32.19756779907988,wheat,Healthy,irrigate_soon,2.720000518109582,8.086016918123498,0.9776161071636879,0.6136684121127111,High
0.3654241036552142,0.3717657728785322,0.0793968616161011,0.32799886239452025,3.8221613503033467,25.009564881787696,105.56522025993111,mango,Stressed,adequate,7.098366010146918,6.9461793097695725,2.0645525930691218,0.6400293569061967,High
0.7791299968564157,0.330393285530432,0.19745477284262888,0.23608805878340883,2.1179930484474223,24.666036589496564,26.847592455286723,wheat,Healthy,adequate,3.6181173304377006,7.129015346493833,2.7128013313670256,0.9699855123263617,High
0.6959344911644285,0.4139321890542906,0.07922136426934827,0.29282730325856243,2.6477207080137806,34.63540748783443,108.3118429457677,mango,Healthy,adequate,10.588038597978406,7.071592018403272,2.9482675149178776,0.3624114434585576,High
0.46874059461854667,0.5141653523164957,0.09143766393547124,0.3201849854625801,3.3595391887894137,27.96655502963563,40.67137324268848,wheat,Stressed,irrigate_soon,3.131103889591686,7.827489058660283,0.13160882023570253,0.9370257400502884,High
0.36418590515479293,0.42996586828173705,0.31698948193493937,0.3406069077820457,3.3106160173491275,28.399262550878422,113.97696142757741,mango,Stressed,overwatered,7.2293563585181815,7.081839581095093,0.4601056996013714,1.031444803542692,Medium
0.4724112538908969,0.2523470840360271,0.08902954801683882,0.3871136639204346,3.5365597048147834,22.670832079979217,41.57991409785423,wheat,Stressed,irrigate_soon,3.091408475954679,7.650257194653948,0.22319571428273696,0.8555331333470638,High
0.70730660663321,0.474535755362387,0.30226551415561653,0.34838271637028007,3.2967815290559077,26.518973643168458,230.12254907715652,rice,Healthy,overwatered,4.641607320401798,7.327328361126412,1.151834160157922,1.0514344082745213,High
0.7697750519025225,0.39228817979744635,0.06799808524744813,0.2747034076971919,2.773819601426477,22.746709555299404,35.03023353746906,wheat,Healthy,irrigate_soon,3.4518389162813055,7.192455631599904,1.2312272647656484,0.8398286458032694,High
0.5146213436287317,0.37994307785528886,0.20049558122022546,0.3454091043047374,4.847661894945778,36.00124644936146,90.27558456233795,mango,Healthy,adequate,8.206439186691012,6.873474806396456,0.1,1.0324714251280804,High
0.5178412066345978,0.42333722315101047,0.15768908036465643,0.33297556161033803,2.7778349517967573,20.9168884956477,89.50154242956911,mango,Healthy,adequate,8.142849361197275,6.6550661909986655,0.7628761710092223,0.9402395045849501,High
0.638700772147472,0.47594927793950403,0.4276293590747322,0.26490103176029595,2.716247103588747,35.746026424228035,219.80070318463558,rice,Healthy,overwatered,4.294981273866039,6.98378121943,0.1,0.8070954653889817,High
0.47900381100147205,0.43492400475151394,0.07534992867273708,0.2753040922240525,2.6169552747967857,38.819132386780005,90.06956916112729,cotton,Stressed,adequate,1.356909549185994,8.15405029852795,0.8344593308449112,1.2657386599624618,High
0.8076999794455811,0.5689074743122372,0.3123498919225356,0.44801723750625244,4.340474888259719,22.007132190481617,125.54936388654139,sugarcane,Healthy,overwatered,72.29192224639566,7.672952487988337,1.6815545812165689,1.0088438748384834,High
0.5300699777897422,0.42590797541927494,0.23784071203635315,0.27972657204323337,4.477115014026522,21.387288640919152,81.60046483804943,mango,Healthy,adequate,8.020005725685714,7.065730971072277,0.1,0.74771493918641,High
0.6542706845725645,0.559700057018555,0.19251595953506861,0.30281738028688215,4.555223363788037,29.434497770711655,53.50478785387309,mango,Healthy,adequate,9.532897667218405,7.6552421880388914,1.5086496650307735,0.4427396099212886,High
0.4556753929221936,0.4079830562729712,0.014843820775769442,0.3649520854129409,4.090371014850301,30.545233939646913,70.36678060866934,cotton,Stressed,adequate,1.951340881299711,7.643413716234853,0.1,0.7879442833903547,High
0.7343456415189835,0.6140419177084735,0.4171897216902412,0.3389436285163275,5.934619707119275,34.08178491862233,153.76072971753564,sugarcane,Healthy,overwatered,68.2836362539668,7.142700349017267,0.12926790755688847,1.3270319930609464,High
0.4085938809037718,0.4107630628549137,0.062006779387742156,0.3629420027393183,3.4101856287111785,36.76272401684509,93.76896709252699,mango,Stressed,adequate,6.85422761481969,7.472515721680054,1.3436883865482587,1.2497196834996864,High
0.5149967500248068,0.2879486691321435,0.0806691051494362,0.2824108708194089,3.8417027668944956,22.07254499631327,36.193270940697786,wheat,Stressed,irrigate_soon,2.9387422981564297,7.449747111903224,0.5450426890903955,0.6894128105114634,High
0.7127488034284988,0.27922970948364706,0.07337930739107343,0.3025115247937467,2.693695780092167,20.975616680676413,40.906000196617306,wheat,Stressed,irrigate_soon,3.113949978668592,7.454185879523862,0.10160821916710992,0.9752853062136129,High
0.6681186878171901,0.3770093008419985,0.2975024186758507,0.21223679690428285,4.280681864559204,15.861600177719714,36.32829811926535,wheat,Healthy,adequate,3.187946890379291,8.25211096326917,0.7688809628589756,0.7736609295596748,High
0.6037120773105171,0.485115775530239,0.2475351611276267,0.32596363854678817,5.176210685400661,27.37031640105336,165.00593832701193,sugarcane,Healthy,adequate,60.6244094281526,7.2392254250979295,0.48513765545898385,0.49687601342882176,High
0.6226399803442981,0.3990164774678789,0.18497299236870768,0.43841173884089035,6.388216756548237,32.826179163990076,156.67198170387175,sugarcane,Healthy,adequate,61.52682791717695,8.092280670838353,0.24024008792372697,0.4306131461153958,High
0.4858579117723524,0.45340193745008234,0.19645857718449558,0.3810159837398849,5.468421577898056,27.526666272719485,119.7615879295477,mango,Stressed,adequate,8.289088749273894,6.063885830671067,0.6832685053813505,0.605244281321198,High
0.8004725306650867,0.5353039502834259,0.4257230098436967,0.328580263932963,7.893248986743286,23.069993716244227,156.92929696812027,sugarcane,Healthy,overwatered,71.32995161458068,7.516309609489583,0.1,0.6732623325525735,High
0.41858946441711414,0.21202985792569126,0.11725529341334989,0.2517781371648214,2.0065004252667813,30.940833245237076,60.77087507428193,cotton,Stressed,adequate,1.9278120011563553,7.1600231902664815,0.16750430776399036,0.977621458416287,Medium
0.4794870859983722,0.3595028593081064,0.20706840776107535,0.27161454393640777,3.877642662467891,26.042084293052618,91.50240044212974,mango,Stressed,adequate,8.254293824652988,7.731421571104161,2.241159934786102,0.21389854519200757,High
0.7235508448908159,0.5263441194303777,0.13503772530912037,0.35286495471764784,3.3864941186388258,27.89465521859192,121.21434173318328,mango,Healthy,adequate,10.10980049214163,7.126444971454956,0.6390733843849069,0.9743927717331443,High
0.6892672868518317,0.38728402098122516,0.036623148965896905,0.24091033347883165,3.767364525073796,38.7578779491356,88.07738553294733,cotton,Healthy,adequate,2.025854282863029,5.966615555388358,4.488398503807016,1.1926878178495162,High
0.674136108149776,0.2811861916500127,0.11795041856370832,0.39649792769978626,3.107323684286712,38.568408161788,49.62915715156538,cotton,Stressed,adequate,2.2016573208188026,8.270994380911244,4.604344870936392,1.1224245283986314,High
0.5428730583322519,0.6451899573588401,0.4846673001401146,0.20000080638138254,4.574811304500829,28.15000466032271,149.10987716467218,rice,Healthy,overwatered,3.631850074202305,6.398822344099528,1.8051747966023495,1.1536381598923102,High
0.6599396915214167,0.49615255682960324,0.5069371987657707,0.43460041726941456,6.072226880181719,28.507056559669245,154.3787258105904,sugarcane,Healthy,overwatered,63.94883249879306,7.878709164955863,1.6307010955004246,1.1499653813339756,High
0.7281316957768537,0.5108939231241311,0.32772517868479784,0.2393392397101669,5.244527112370301,33.84018156353422,255.8229909291424,rice,Healthy,overwatered,4.356557530208436,6.718733483397727,1.220505955550515,1.1083198026441712,High
0.5205534260796556,0.43352789074987574,0.10127841127144149,0.2732363430989577,3.98910120472475,18.169395846946646,42.57067774588009,wheat,Healthy,adequate,3.1831162721215254,6.948077731045418,1.9825933693914104,1.1603416378627336,High
0.4387272034926857,0.49393013404466923,0.23754783203861046,0.314369263026598,3.8761489183257205,32.615416915493995,229.32156533803783,rice,Stressed,adequate,3.055226469393816,7.782759176033173,2.117849239318622,0.6948928544627244,High
0.6401242343204192,0.3550177793143496,0.05322599799293319,0.30692900240187,3.1434617765077713,27.199316861902403,92.92762096768698,cotton,Healthy,adequate,2.05029557812307,7.860508341320427,0.4438570818939881,1.0658936511437664,High
0.4832102133860954,0.15381969272321733,-0.05151911791146484,0.18846693029379663,1.8861765844087781,27.966583886430282,89.63013582100452,cotton,Stressed,adequate,1.4121792821340837,6.296434871710294,0.1,0.9235253093869973,Medium
0.7120042761351565,0.4623243232198671,0.13601172915388315,0.33226391945509726,4.031609525252412,30.555360244127208,95.12263886563035,mango,Healthy,adequate,9.331718363655563,6.649674271248915,0.4216155110677117,0.7500313547376025,High
0.6412559836735828,0.454419802489349,0.27751946571334085,0.33021731793006215,3.8416020302832043,23.243608334327924,125.82574907368378,mango,Healthy,adequate,9.530561648330114,8.572954675179282,1.7681005999879258,0.44948226801273006,High
0.5193476598342571,0.6597800646904413,0.15288732185366996,0.43373559133995554,3.535348541719385,31.685233873183492,160.51659680637823,sugarcane,Healthy,adequate,56.226122175561365,6.7510773789629805,4.871909667801824,0.6510687088162647,High
0.37903021765438527,0.5728043322750678,0.01529436807047102,0.36077305139790233,3.8268717318388856,14.003026189028443,40.8731785761743,wheat,Stressed,irrigate_soon,2.4710762604395398,6.8295855839508475,0.9066592498210736,0.5065368101888996,High
0.5457209143669488,0.19499942953581248,0.06425434425846113,0.26081041393937837,3.2185640297949165,34.88341459403772,87.23619536743456,cotton,Stressed,adequate,2.0863278508633867,7.127807565938417,1.9540822526114738,0.8668457487876219,High
0.7157372466633014,0.5453899372934926,0.4440415395903566,0.37925498298184374,5.438497621466931,29.319183418247487,129.19790021966813,sugarcane,Healthy,overwatered,67.13396864891747,6.574570113517462,0.1,0.7197672673421509,High
0.6272545771656359,0.31542019591886256,0.08393322350901672,0.2834060612649618,1.9374893826763695,39.57468736792188,91.57740914355898,cotton,Stressed,adequate,2.1444261070896604,7.072369171941783,0.5886251821839987,0.5359230328991664,High
0.6874712652106687,0.6048828323892746,0.10611667449224574,0.3748237514107398,4.083320384948109,30.353563330031886,123.75392889203424,sugarcane,Healthy,adequate,65.33040644388986,7.705262219998861,0.1,0.9531811170896649,High
0.6129995557446147,0.47455421904025985,0.22375635835438484,0.4177453006063022,2.604158227930249,25.35944205967474,70.72848384671289,mango,Healthy,adequate,8.935363540540537,7.577913348929541,1.2917685428473538,0.9891787769545284,High
0.7507135423150714,0.44253914675665884,0.4303986495890502,0.28702673624842484,3.6380182198949047,34.08346277024629,148.19299950344663,rice,Healthy,overwatered,4.3288228361152,7.5137359163052055,0.9705967110108497,1.0391141637826342,High
0.45298076765281753,0.4143741907008398,0.07595705204067331,0.2669907973465077,4.2489339982421,26.78147501045673,43.57332528448851,wheat,Stressed,irrigate_soon,2.5756581450485165,6.5247449644815845,1.1098456641651682,0.9964753621118269,High
0.4206706266484833,0.36676981985343604,0.07196611474090359,0.3674733233707667,3.535764486685813,24.079184181430303,50.90809827247115,wheat,Stressed,irrigate_soon,2.562637518029893,8.711438370033544,0.1,1.145578385502964,High
0.6579519850519902,0.46271688346889916,0.1534718576710947,0.39734751190457424,2.3559285054586443,22.39786767471083,31.062954892353627,wheat,Healthy,adequate,2.9948819552160657,8.584447212647014,1.774894505475254,1.0076752751221978,High
0.7007739555984152,0.4147058647364992,0.2819233553420973,0.3168981236374861,4.5561302578967435,28.7330482725404,204.83319781159466,rice,Healthy,adequate,4.544318528602847,7.178599886449081,1.0480387961901731,1.130837193240871,High
0.42060638938087236,0.3310360567481445,-0.043341986437372984,0.15361999154820505,2.779039587059575,30.081439640916575,43.79791979640025,cotton,Stressed,irrigate_soon,1.371267522094891,7.8273865596022825,7.043267821065563,0.5389573034249796,Medium
0.5383944265755529,0.36916569524417614,0.24258941797424927,0.18789289285007452,3.674024245854209,16.819282140124017,66.43140243055156,wheat,Healthy,adequate,2.5075599918683853,7.128385910894281,0.4230155687191003,0.694727345845427,High
0.4043775710956122,0.47068726520684107,0.025842812517726008,0.28151164340491563,2.470931208659395,35.81296749551377,79.98951990135768,cotton,Stressed,adequate,1.5235380785801511,7.4731179101415615,1.3868407468229667,1.115625372932049,Medium
0.39616842872735597,0.4895070941564983,0.11483354350438972,0.31492462847546326,3.4456994254328173,39.39587998327655,74.24151152248741,cotton,Stressed,adequate,1.3122113746202748,7.711158040674518,0.7639808942251335,1.3790424838510948,High
0.6186582897924089,0.5291227110755529,0.29962961812308353,0.32994665415422264,5.423680823862682,31.924176478039453,132.28824223198123,sugarcane,Healthy,adequate,61.562906997949675,7.032888382510373,0.36988063078791766,1.167188152857055,High
0.7114789284522631,0.5140706182070316,0.3730775203717898,0.4810309341347685,4.904335213314537,25.87179683961433,179.9679255609038,sugarcane,Healthy,overwatered,66.97147972094098,8.162729031222218,0.13723612339834998,1.3334488532568551,High
0.6548747158621079,0.3941773733632402,0.32029312130785914,0.31647500976228693,4.526247966760943,25.361388656231327,208.6954439352729,sugarcane,Healthy,overwatered,63.239007722023,6.799117692841789,1.9049875545082469,1.1209926187095889,High
0.6565752940077783,0.3633269718010242,0.18566209834468508,0.33427671494832634,3.840535106464923,27.975989536540585,110.58964483411157,mango,Healthy,adequate,9.558193735492894,7.326187782366093,3.5296138655229528,0.8665002898420102,High
0.5396639567234306,0.4367660758254485,0.277561483487783,0.25297149432772326,3.9917552546068102,35.86971767661623,150.8136847082352,rice,Healthy,adequate,3.791187802052594,7.25143307813513,0.2625985240768045,0.9115719725928761,High
0.5675650692786995,0.4604184550272212,0.30755776822893155,0.4310450628051551,4.989315081284587,36.19714897120076,178.0603750593848,sugarcane,Healthy,overwatered,58.848717103011985,7.296970061669395,2.919295862179903,1.0133253339685138,High
0.7049644782706652,0.4905227513108734,0.2017523484636357,0.30647911197721955,3.6186311094919694,28.59363266999359,181.5058948867744,rice,Healthy,adequate,4.10840091927148,7.906393551271519,1.9400069908324078,1.0688129512717683,High
0.5384728120330421,0.23582307692925486,0.06947378166677348,0.3376295940974394,3.5073616576047173,14.975915280362464,70.00885262624301,wheat,Stressed,adequate,3.089910578223026,7.747345890841481,0.2006467224773147,1.034523974843733,High
0.5571062120817386,0.35341387308748734,0.18836201816532927,0.3054898207238263,4.923942941906514,17.971001725578976,72.25133444362658,wheat,Healthy,adequate,2.859859185874336,6.695478622567912,0.480243230668635,0.7952214343956115,High
0.4589096097916446,0.3923834526545469,0.1875608441965827,0.22907095079193202,3.5912611352918606,21.63631464531968,124.90147753761542,mango,Stressed,adequate,7.212691015702816,6.922371772682811,0.26030584671390444,0.7466088829033785,High
0.7330720168001517,0.5483037206393592,0.33607312785922544,0.2786088288331872,4.571535017498535,16.267485736547776,154.4162705885715,sugarcane,Healthy,overwatered,67.9104255003149,8.124600802956117,1.228558863069565,0.9426079970897284,High
0.6801693476775204,0.48515903948715944,0.14639893254044445,0.39021939638257014,2.882095806783803,27.814192000634776,72.00886657419599,mango,Healthy,adequate,9.6485273777051,6.800401008266843,3.370702016632441,0.718569287191435,High
0.48633986228673676,0.2723705244168334,0.17466631942488556,0.24818165968795894,3.2859554994727143,20.36663376245478,52.96024684515072,wheat,Stressed,adequate,2.63534457207173,6.674684681227567,1.8687865076153838,0.7325600221027648,High
0.6068599505094145,0.5827192224809878,0.09458279225950127,0.28765859302830793,2.8180714350457596,36.59086777530047,31.229714075415526,wheat,Healthy,irrigate_soon,2.8666943725214886,6.778422842836017,1.3640586961612555,0.3266522024218538,High
0.5141853568705588,0.48518743091782623,0.5354987357480656,0.3535796942194621,5.037500059775015,30.316265741664935,211.90262490743817,rice,Healthy,overwatered,3.789004296690446,8.075558198380435,1.2420054552585913,1.1232943927088068,High
0.5271593586299671,0.4887529607533828,0.09761918652033325,0.27663380448684594,4.061478515726145,18.74162438921792,62.728350638383404,wheat,Healthy,adequate,3.5134130731126123,8.1254061193406,0.8298857157289211,1.2568927936455707,High
0.6264361609812941,0.3950767713105171,0.14951292240509856,0.3240203936011947,4.357658473285249,24.39004634864116,80.2941058073971,mango,Healthy,adequate,8.892420771046533,8.052848553520796,0.13523613207557547,0.8952578834617269,High
0.519440248526715,0.4579584054783118,0.19620078573714578,0.3078114201395252,2.8381530952417684,33.70356366800359,64.22204065516418,cotton,Healthy,adequate,1.8578645464749057,6.834988414223239,0.8546772386802809,0.8413682432815428,High
0.7277033512200702,0.48005674565609546,0.294987625579223,0.440355551508055,4.167726366684133,28.1824084261997,133.37068936574263,sugarcane,Healthy,adequate,67.3790018777767,7.986206913707153,0.2804076668690189,1.2892014962708869,High
0.6651124991302249,0.2347794741910933,0.1601426188934036,0.406503765054652,3.308270678313833,21.66064309150259,64.11642640031371,wheat,Stressed,adequate,2.689555759871457,5.93557759113495,0.1,1.216708274664945,High
0.3114917302478929,0.45651995679021434,0.08398485881188707,0.2626029967347886,2.9555047111453496,29.39035949178222,65.04986036638475,wheat,Stressed,adequate,2.2252336318571526,8.200537516503614,0.24204461309554864,1.0417919288970034,Medium
0.5225547452389704,0.3448571921753504,0.476552292141854,0.38514031455101827,3.062388250717355,20.98191348640651,183.20165076861042,rice,Healthy,overwatered,3.4313777718920564,6.8024017358231665,0.21858024839068105,0.7108504457259741,High
0.5344472312059376,0.5627236773129672,0.3640466975734857,0.3289997053944643,4.479929322975736,39.68494966835845,210.72467809722775,rice,Healthy,overwatered,3.8462961694660254,7.646552596329063,0.1,0.7655138207264034,High
0.5190324171127327,0.4067598868898905,0.04831516159379926,0.21265517793463795,4.1146294248145665,26.54542634246019,124.30231877063122,cotton,Healthy,adequate,2.0476241326077784,6.873352824331882,3.1981682230564767,0.7261436726400985,High
0.7143576642959254,0.481836509691682,0.11150893027888184,0.33775548835778013,4.144103435505528,29.401390866813642,81.60255249137106,mango,Healthy,adequate,9.565808787917856,7.469856416494696,1.4190749815252068,1.0132054083686919,High
0.5234836480560133,0.43297205639785485,0.19098326698133938,0.1864292192786849,2.274867346604915,21.89377610361879,57.136691860970686,wheat,Healthy,adequate,2.6075845934126716,7.171317381995949,0.1,1.089425581881722,Medium
0.7618545088337316,0.4010407320611673,0.10487036873783731,0.2960297474721538,3.5943891668115677,26.096866340697034,19.586161560073833,wheat,Healthy,adequate,2.9579879589313585,9.0,0.37693260578121673,1.1470269553686934,High
0.7757388483328709,0.42470293009128696,0.08355683791809033,0.38696219515714836,1.4469969190677752,18.01967931139683,57.797479596197874,wheat,Healthy,irrigate_soon,3.975849277683533,7.506057261950159,0.14336099547969394,0.3230351141370744,High
0.6124972999603199,0.48855742616423137,0.3438633959900087,0.4161139274953989,3.6611248338512774,29.935893873113088,204.78626767052592,rice,Healthy,overwatered,4.026753344491833,7.425002853283614,0.49298552947255114,0.8601581093769916,High
0.5057751795870579,0.407230065276657,0.2353766326377385,0.3376466527534561,2.160081375013256,30.313715557350992,73.46030607786219,mango,Healthy,adequate,8.018357221838603,6.857944506200457,1.199968868894565,0.977685123359599,High
0.6613372029130395,0.5256397843727516,0.38147625614551633,0.15920093084213188,3.172914431159459,35.79666428095264,172.9239963803663,rice,Healthy,overwatered,4.271494973088326,8.341120363225595,4.3082185171799585,0.9666130644438216,High
0.7025414597823085,0.3357546259115644,0.43564598131487864,0.20269483316491105,4.336938938817856,31.973285707789312,118.31228423251108,rice,Healthy,overwatered,4.061527784852946,7.0910812025577314,1.1223446193179865,0.9004059907396926,High
0.6888712744554769,0.4826788270517176,0.3731672684195061,0.4075496596513215,4.1804246647366154,30.241535387931975,96.70112093189314,rice,Healthy,overwatered,4.485523679103604,7.274282971089767,0.1,0.71564119824794,High
0.6033478328310802,0.42781825373022025,0.2201119635782346,0.19006574576365667,3.7277081617190357,19.524072867805323,91.64715404326125,mango,Healthy,adequate,9.011065505051038,7.455509870686881,1.6030290111813479,0.8815260706335888,High
0.4750217706765186,0.38630469468018636,0.12348117349147728,0.302517497896355,3.201295225085553,22.10208583606459,21.480176016595987,wheat,Stressed,adequate,2.5406886170220417,7.478671594805088,0.1298836568369809,0.9685446533154576,High
0.46266818488908446,0.4357263282736308,-0.031022661092910478,0.2052545809352799,4.457631914508809,37.528317534125655,68.06175367503242,cotton,Stressed,adequate,1.847075382892833,7.2648372151293215,0.10450529438843281,0.6228763905594703,High
0.7320910189818578,0.6709527428729838,0.30330150346872614,0.37776585901354415,5.503949666575854,24.48884635167498,66.51939849444464,sugarcane,Healthy,overwatered,67.73177172848158,7.6263991253128935,0.35719331001433136,1.015283266834828,High
0.565824472206158,0.36283276628860167,0.11610683619792006,0.18771067352549736,2.868456347973772,38.16105327352501,79.56924839472707,cotton,Healthy,adequate,1.8080925581253198,7.089199590354733,0.9007896138429831,1.523443217818344,High
0.5353753433419903,0.34659343782708946,0.047665270003363534,0.18256860732595415,3.39972022309071,32.16435710003764,77.05189051127839,cotton,Healthy,adequate,1.452844934529154,8.352205567925648,0.9929467194992418,0.7846820427099451,High
0.454897511388076,0.3458785033111262,0.12847155624921874,0.2808749525335075,1.7264817816337141,21.49002641682034,41.7521520369574,wheat,Stressed,adequate,2.8801746238224775,7.5276946392019815,1.1414070534073701,1.308302011430932,Medium
0.38875854919616837,0.38335525747530697,0.015196551481895595,0.3218307648104671,3.794699414951773,31.75623677862118,37.980518098517926,cotton,Stressed,irrigate_soon,1.3747429255762436,8.600613643315603,0.2730458786898018,0.9125103014787372,High
0.49762551533437305,0.544246989484974,0.2593781873807305,0.3900317590015457,2.939556119806946,30.039236375085245,124.61613501090605,rice,Stressed,adequate,3.2468340521074714,7.076884127858913,0.11227581599958406,1.3084870374926454,High
0.5605502277573278,0.4583611228860657,0.3858299814932768,0.34883667291491566,4.8253079993009615,29.420764254426068,147.32553999140168,rice,Healthy,overwatered,3.6581273887887376,6.828560968921717,0.1454949155629012,1.0830732773368559,High
0.5651502799772035,0.3896498210418219,0.12051271362389027,0.4075860857592985,3.961649015057827,24.575639442357268,66.15924890662363,mango,Healthy,adequate,8.913938852493498,6.2242589049694095,0.6962535982950641,0.8832354898385819,High
0.4128435642603253,0.502772638697646,0.1590297827896859,0.3106119230927273,3.6569435249753672,26.628361047513607,39.62633433138738,wheat,Stressed,adequate,2.112203174421581,7.447789749568355,1.9133861853531604,0.7488832989511639,High
0.35811413404876136,0.36895136771005477,0.08173439559954765,0.2755733458396176,2.676373342885864,39.32662072707872,51.257961836051905,cotton,Stressed,irrigate_soon,1.68268220808309,7.277358435611757,5.857453638048808,0.5074576107224029,Medium
0.7149359789285819,0.4246696416906567,0.31777029702228926,0.31577661813351743,4.831269805598389,32.39623407473744,90.5721446304044,mango,Healthy,overwatered,9.731262173364875,7.955642447822585,1.2684428046024059,1.0731664408638688,High
