ndvi,ndre,ndwi,evi,lai,ndvi_std,label,zone_name
0.10241479019016148,0.005808702418789313,0.18040481618533466,0.07746695921078024,0.5607543429309377,0.17134771762932166,0,Low
0.06095446313430185,0.042930232742119594,-0.03307537369866764,0.031761012679032155,0.3982876240784269,0.1083131494231727,0,Low
0.09739897268323511,0.07169451710445436,-0.1398961426110092,0.058458103415043934,0.4667430609568315,0.10674284102931227,0,Low
0.13000361801168328,0.08218964298092966,0.2267032018278815,0.06760758424552991,0.8120123154099024,0.061136190624112643,0,Low
0.07562787496712027,0.08991997336002265,0.3805370422206663,0.03827449360140699,0.4305142767074329,0.14544149706488005,0,Low
0.1720955388023007,0.0014535171594330376,0.08508143742928553,0.09297589835545655,0.5700270205901135,0.14529108528289064,0,Low
0.2100703666854606,0.13348678022905058,-0.39729562487254705,0.13288336084699762,0.6405230333383863,0.08563925831496401,0,Low
0.1474973815003868,0.07945937423250411,-0.11525382914672466,0.11119170915821769,0.6876887959838012,0.11308277761638327,0,Low
0.24002628029585021,0.026145414950160067,-0.14328381395054424,0.16381802276749938,1.4570730297900947,0.0965639769480212,0,Low
0.021830031681010442,0.14832457978081034,0.16632857814631452,0.01643708166065581,0.10610311485706025,0.1184672102496763,0,Low
0.29821453313505336,0.08926735555161762,-0.22485642713203602,0.24976448541337518,1.5361181885376411,0.02372120279748736,0,Low
0.17200544339709412,0.010571340450929289,0.022070648282920935,0.13568926148025445,0.8867681265985645,0.08722160010373967,0,Low
0.2647829252507742,0.13913851168944694,-0.12200721408018905,0.17863123947354578,1.835392939163715,0.05205815225978774,0,Low
0.08944597080172348,0.06426336835118057,-0.3192893620673597,0.05323957447522765,0.46321874592687773,0.06112965087027952,0,Low
0.205885495621153,0.05215072231433846,-0.32816405095453516,0.15803493907098223,1.0849476348994518,0.16847647089316317,0,Low
0.10804548513895813,0.0029069153058443042,-0.36264920485376434,0.08410340923734878,0.5016081713399783,0.19574942693992375,0,Low
0.2490925114190813,0.0024182823966096834,0.29598416007921136,0.14310443515590107,1.231777344203243,0.111101842628795,0,Low
0.01791636064660914,0.01884984696331693,-0.06156207885967957,0.012987879907496568,0.07269864164829068,0.1147521738689635,0,Low
0.11374061357860671,0.09455452586287,-0.060450158963301526,0.0907731517544332,0.7887884565803899,0.18434932985431826,0,Low
0.050581270626547735,0.0685766517935649,-0.03294582347369168,0.04016978561800068,0.22401217129178036,0.11892833648878688,0,Low
0.1827837009699298,0.016728117839580652,0.04636890447544373,0.10718336076299982,0.699415895196484,0.06505680442740885,0,Low
0.02980559960026825,0.010459537593293055,0.11749309552043519,0.024719053537405066,0.17144176373262968,0.07613400955029312,0,Low
0.10051397848991833,0.0812083804836198,0.2930415010493379,0.0573796703555071,0.48990969923634486,0.10981041003971187,0,Low
0.2793670866627329,0.08042293172366367,0.2246869386144843,0.1482686092732679,1.203428049019537,0.1300562215900528,0,Low
0.20329137957600252,0.13278182260381527,0.07233899585806364,0.12224982481608337,1.0482477979180533,0.14807540167247174,0,Low
0.23530356171533762,0.14168764060340114,-0.24739788586796507,0.17208474350495448,0.8944441396190768,0.07721701921792427,0,Low
0.04282934970943458,0.1159490615858831,0.331199616382333,0.021863315753016397,0.2678561295891923,0.0635159689604836,0,Low
0.1460907628304308,0.11223287695222631,0.005483457627504407,0.08486959736254496,0.9678020424840014,0.12684487572636102,0,Low
0.27937667496154,0.1269962006904338,0.301270114043682,0.17505727289829537,1.941461298155898,0.17343100346471876,0,Low
0.10128209745576228,0.1344623036182126,0.20423426425703317,0.07634623834679465,0.306368553036812,0.024062225183033872,0,Low
0.20843776016090512,0.04180253173376682,-0.35318532226631394,0.12507992959842035,1.323921176758455,0.10471012348904056,0,Low
0.18467377760168582,0.12007581214068047,-0.14130042249242997,0.09305731374242182,0.7928570379850093,0.19220211017854738,0,Low
0.14468549571661188,0.08547114056669305,0.20834348784085577,0.07816296535728497,0.8588160438904588,0.07359580036053302,0,Low
0.11644844868123841,0.040423479621498816,-0.2771635630985232,0.0729562900240246,0.3934275811070288,0.17206005078145176,0,Low
0.09178390552547594,0.09804259774902771,-0.16264355553083867,0.05266068671449392,0.5373606593637884,0.1323206876972234,0,Low
0.06543147936568484,0.09181442225795734,-0.39599865780838495,0.03676726423377994,0.3867665157803797,0.09382711997471158,0,Low
0.06108866608467823,0.07588745655303827,-0.027826399183893014,0.044098545914402355,0.20099107507473177,0.1674829334946071,0,Low
0.017483033678744486,0.06807829118097107,0.1683784189346682,0.0108514368655195,0.11609563268587234,0.15594173414402032,0,Low
0.12781441945723182,0.027573959065928237,-0.3652488731436681,0.09976970094171339,0.4827674581701157,0.06854135138819024,0,Low
0.003113508915174212,0.002734032745131232,-0.21566525266559947,0.0025079437924105863,0.019064924835694025,0.1585771607022397,0,Low
0.24811043230441987,0.027992035339196548,0.3832522314747533,0.1442185111885075,0.8931279374407505,0.07303604486582341,0,Low
0.1591360026470435,0.018664593061442757,0.1908968187073613,0.10026114658346864,0.8392301492075157,0.1521624842570144,0,Low
0.2705681242786854,0.12290204500848968,0.029974939561789538,0.22914698904784384,1.3850265266612414,0.11647498848694465,0,Low
0.04754645850046283,0.02230808041722031,-0.26503909894760513,0.033621882672719275,0.22159919212175852,0.08945921029959722,0,Low
0.03826748775909184,0.057163531766816815,-0.09760810203459824,0.027448696173094464,0.17425631691048277,0.09537716254734341,0,Low
0.08176288777737828,0.019725586789624116,-0.15999129155647057,0.042105260091700604,0.3119123245670122,0.07849144153661591,0,Low
0.04369388757779486,0.09974544830292653,-0.17538797741677126,0.03126012120156807,0.24361712496825297,0.10051189011616521,0,Low
0.13473193299502637,0.08721948937434026,-0.19003491826253127,0.06836779792116843,0.7518174426216755,0.12953456908677327,0,Low
0.14291431934150103,0.13136484157626963,0.0068998661914116965,0.08663796632130169,0.8366389778549723,0.19323263367136112,0,Low
0.22106366634531238,0.13632718261037632,-0.3098285773706603,0.11989282192397767,0.7999018161036473,0.14651379862795244,0,Low
0.11691211888726005,0.07165666936239071,-0.19046390782593614,0.08857695080206035,0.746062052018041,0.048838544335194356,0,Low
0.057820237938555515,0.05091011496879985,-0.1758667240757661,0.03966686924581418,0.34751795009242664,0.16278926500203925,0,Low
0.0625349063247654,0.026337278121302182,-0.10904457963994485,0.034500719623967,0.2105668025926636,0.06366467991596797,0,Low
0.11818313306798768,0.08817624986732718,0.17862303960945636,0.06830796320338506,0.7415584118916776,0.02606073708021204,0,Low
0.13321379902117145,0.09496148188743977,-0.16698877792117195,0.09848392007488468,0.8616553466629,0.036085937688559444,0,Low
0.15376812661862374,0.002815575469440773,-0.17634057104402034,0.08425403081899249,0.8452787718043842,0.06476306007148282,0,Low
0.0847194509257931,0.030844543802568052,-0.20495799603713546,0.04903465030858937,0.49065145327541976,0.19204587196865183,0,Low
0.14706942747204635,0.09005816935689115,0.2544849147102336,0.09804194423894409,0.618882485795842,0.19117546786873213,0,Low
0.27184696571935263,0.03305396442410622,0.16246115779431558,0.19749650465034613,1.5219437731954204,0.1695085434098084,0,Low
0.2022316863511248,0.07770057645405438,0.27685274617086975,0.11986157775212831,1.1561387498640434,0.14627365016445976,0,Low
0.26109606319306106,0.14974614552993892,0.04604103455761138,0.1748155310208279,1.4106322968168998,0.13856197063589068,0,Low
0.21389526741614734,0.04218308426587362,-0.010374088684632521,0.13471598850471497,0.6748594889861211,0.12971421855761006,0,Low
0.26244435677189104,0.1382209053073474,0.013938922254020436,0.20157290818275667,1.5352078839699108,0.06120163578314394,0,Low
0.018873163083144094,0.11217846074137397,-0.1738444874890296,0.013065586144764564,0.09618249901380099,0.16721730300374396,0,Low
0.19339369826633093,0.12707209699969244,0.20178878526219368,0.16437322586348527,1.2484529950567909,0.05799378811088296,0,Low
0.28841667574299434,0.051020146294636415,0.08627201893349301,0.2392337740762653,1.1123253850254322,0.17431381317496644,0,Low
0.28594578153267347,0.12806252216700795,0.2553370631459273,0.1694557673843165,1.3234710662435711,0.15686012607069488,0,Low
0.03544962599155777,0.1332558796966495,-0.2317944262529542,0.02473257794988607,0.12124615878906664,0.05333419039699297,0,Low
0.17565001847867964,0.0951963242220425,-0.18419878485528018,0.09514681518834393,0.9130680915405054,0.1713148111024951,0,Low
0.060433677470063736,0.10373479644767292,-0.09129514410658829,0.050164836678712486,0.2012618284736809,0.027194303789920927,0,Low
0.03729247857338919,0.11736672602199726,0.3382157862618701,0.029381506720961556,0.21895637526804823,0.030365238453374244,0,Low
0.06414347717244218,0.14030685938931148,0.0982344482910662,0.042585718674881846,0.3597966984818923,0.052146876806326986,0,Low
0.2678606886466199,0.09844554423255793,-0.023004420216685695,0.1768098735226841,1.6847125192117736,0.07541633715279976,0,Low
0.041139540372268656,0.02785043165432453,-0.3350912056635106,0.027882406772139236,0.23486698420957758,0.18811733622212132,0,Low
0.22524449220305814,0.08746660719658678,0.29116314837442736,0.18296037329020032,1.3175772448980325,0.030131226959648302,0,Low
0.08752869416244786,0.05042789375530833,0.39790513098470126,0.05798398754416192,0.5293333652157637,0.1664835093063081,0,Low
0.19597803569322855,0.002741469621196535,-0.3845204128925704,0.15415088856376916,1.1674332986756615,0.11650097515887613,0,Low
0.07465971494245623,0.013007054934032602,-0.26858530668153047,0.05249424012122169,0.3869841890077716,0.18942804706306848,0,Low
0.28718301542260366,0.08640102696358999,0.273146080164421,0.22523400057061777,1.725828131170075,0.09872084277786002,0,Low
0.11682189399385987,0.03962009609373495,0.34967600685920097,0.09252864941768825,0.4332296833477054,0.06544335636995244,0,Low
0.17439828032251933,0.062039966031661065,-0.2288818833519705,0.13549085989172935,0.5242782928822224,0.08178977602482748,0,Low
0.278804973769805,0.11411519972197715,-0.0789720175771137,0.23002942271864613,1.8410085778926715,0.029465070304402756,0,Low
0.038382329186175734,0.0580845446857157,0.3435181212457228,0.03053206084741486,0.12247981090635086,0.11221956879396687,0,Low
0.21607598862394545,0.041388402921559056,0.17801959983050875,0.1359990744600327,0.885096083165455,0.09066166886553324,0,Low
0.2852403000852811,0.1357941563898171,0.331161029212107,0.23420587230857148,1.0591247212580952,0.18129105183000624,0,Low
0.06368293072910011,0.1257203426597204,0.03351910878921338,0.037189990749066544,0.2925645836062839,0.09800807301842256,0,Low
0.2199513753854695,0.09090322073216928,0.25342572705254474,0.1405229186509937,1.3140691703470246,0.16270481015307903,0,Low
0.018943284999667732,0.0563457249132482,0.3087915940009637,0.014145738409043157,0.08853684866400485,0.05293536545393637,0,Low
0.02898325108161539,0.03440262134747083,-0.20424604624850717,0.018251671425859897,0.10746081079758092,0.046288556129113964,0,Low
0.2532020268682305,0.03743073632537645,0.04928429536546386,0.14426308076481786,1.257658018501587,0.0698081624391254,0,Low
0.026039903435868605,0.14732637443608898,-0.03375510677115334,0.016602172421936828,0.09886019450099084,0.10916585847048212,0,Low
0.1905656956393981,0.0456975117178123,-0.015665279670673216,0.11109567781278286,0.9739531289848445,0.16169860642766504,0,Low
0.01806403385117956,0.07767584513478468,-0.08050953415061646,0.00950013678050373,0.12214965189706961,0.06677173719753583,0,Low
0.16938346049544675,0.05589303766180387,-0.18309383437954657,0.11594521926574475,0.974990573683555,0.1613963361555526,0,Low
0.1901773425132364,0.07894439847427079,0.2218093196120604,0.12953160701783126,1.3116355109253424,0.1148133267671544,0,Low
0.09517414336736447,0.06695429853009617,-0.008007937368702644,0.05703026262751922,0.34595527974494905,0.09764901455520543,0,Low
0.26910984589133,0.03832967586967911,-0.11054506807417436,0.2059236762932033,0.8958917495495865,0.1685126991796675,0,Low
0.21608364552484796,0.08246462111344796,-0.2324169645418425,0.1150510352380458,0.8485337755260032,0.15706914307547734,0,Low
0.2800483857089945,0.11068322877624255,0.02209361738228377,0.2332072009239517,1.7683009404972423,0.1380507177575831,0,Low
0.011371409164905876,0.04316002621827706,-0.15343192690799282,0.0070677383697918365,0.051825682014137966,0.1890864689806321,0,Low
0.22256172242980823,0.10379024805857458,-0.058788032950612024,0.13757482899508114,0.77413927970538,0.10162918524726486,0,Low
0.061602712642701604,0.05865156056145141,-0.27488699157779717,0.038218234743852476,0.19539872102806258,0.021084176171988586,0,Low
0.2609727668644188,0.09618961603376361,0.07013332330630523,0.17741656954603163,1.541544397233798,0.15250980890509747,0,Low
0.28057541038293704,0.03666157500012788,0.22815904789466646,0.2376207765927963,0.8742975117396763,0.08731737663157711,0,Low
0.1308107602829817,0.12327484975023122,-0.3890052677081157,0.09281243678308175,0.8594679318512629,0.046572870521453924,0,Low
0.034672085058893916,0.14996796580600041,0.26076714775919163,0.025799376460276822,0.15935030011048917,0.1737133353503991,0,Low
0.2768319016623032,0.10986128220980985,-0.08152417620280661,0.19495554136954155,0.9395865900085323,0.04844368551937242,0,Low
0.23491120286764222,0.004397320822966805,-0.3606432021580923,0.15922474475653758,0.8649705582432524,0.07286673397714347,0,Low
0.11964942743611257,0.07833831009783555,-0.17317222297816165,0.08007433407604088,0.5363570729295691,0.034585599724043015,0,Low
0.26013821491057687,0.04220488548078765,0.08749861291784661,0.18194849125506013,0.9876582096514299,0.02539247067747213,0,Low
0.25707942444359516,0.07465347832159004,-0.06842598819782858,0.19718472085897668,0.8053361793717839,0.1577387510693076,0,Low
0.12267433901211701,0.08274355579804994,0.20195139243723337,0.08481503928550976,0.3983344837661496,0.15114816042134938,0,Low
0.23590249019903564,0.06928397370578593,-0.04875247494627616,0.138751698501501,1.3155458648830363,0.1787579325180433,0,Low
0.19679062225949523,0.11569873335142072,0.2699645157370635,0.11397138090922458,0.9068933152750538,0.09847273073486383,0,Low
0.1676701094643238,0.007377318200389637,0.07072573681812216,0.08902989711525748,1.0439609762395496,0.1933439577910589,0,Low
0.08692770176873828,0.07599226872164123,0.2585500360054147,0.05303710324367569,0.3156441143989553,0.15303125426633737,0,Low
0.2095084863467363,0.08549181910082566,0.35554943634711556,0.17479142299969969,1.3505331273283052,0.07274361537534683,0,Low
0.0676097792256977,0.12536110414407348,0.12108871307891667,0.043178587323871157,0.3136435173451399,0.1735997929199325,0,Low
0.04897417896718187,0.14159601146943668,0.10657223480930933,0.03805172282506079,0.21957407693824077,0.12564134484657027,0,Low
0.22499714818841599,0.06526949583117608,-0.009650926715007224,0.1583367796235587,0.7320570131044366,0.17537357384443727,0,Low
0.2600033807257618,0.04221265092104764,0.3038580294177601,0.19781529961457656,1.2825357404957323,0.08259752445105578,0,Low
0.11981367607602737,0.08016283731469034,-0.06998343848672695,0.07752944249185499,0.45678886059128815,0.14740616092811434,0,Low
0.18287747188517123,0.1487852230532434,-0.2870046366380239,0.09871879952815472,0.92604199377495,0.04735833743181335,0,Low
0.18318634532000458,0.029417266300351207,-0.01360120170316892,0.1307875412821195,0.8851863085632092,0.0775973548274933,0,Low
0.23469482478383802,0.12819870364887617,-0.17756013260274167,0.18416216740548474,1.0717423850128889,0.10777225492865446,0,Low
0.06952490635029963,0.09385856636424343,-0.31925862657843695,0.04915919343040334,0.48381494686165866,0.155623935300072,0,Low
0.2685117925903275,0.06962933102918982,-0.28631572775813496,0.16136529336686775,0.8581955606287018,0.11032597503685077,0,Low
0.19490006156800613,0.06367249589683383,0.0505639191868788,0.11932674156404718,0.6516351759039797,0.09775981863959393,0,Low
0.1643393386083129,0.1473952189632934,-0.12218127632608305,0.1211541453376498,1.0337762421594854,0.08037033098762898,0,Low
0.27897937174114723,0.05082469307549246,0.37584344779825585,0.13970029332812658,1.5446232165593174,0.1621867245950275,0,Low
0.0840181256874937,0.017557541055539267,-0.3805052472926212,0.044197098809709165,0.43455318689229094,0.1710501326382107,0,Low
0.018939259579646584,0.016977056689765308,-0.3959175983087255,0.011340773514851079,0.12660867651241386,0.06973183961539374,0,Low
0.13224433410304645,0.026843609362747756,-0.306972370858585,0.07456438829904172,0.5080472023750141,0.043451988640447844,0,Low
0.2374659034509818,0.0715868457585594,0.0318155420491914,0.14987130979458793,0.9125746667489291,0.03690229961761747,0,Low
0.022777710919376602,0.027771303861853624,0.28014095463887667,0.01311519676490788,0.10066104511132008,0.12309529587502956,0,Low
0.1534239315026136,0.0998730944597277,-0.24454813635915632,0.10485254218093161,0.9314361723044621,0.0897512518557855,0,Low
0.29156831951641854,0.08669241493391017,0.13986124625491925,0.1926335640248344,1.8751934744174168,0.10126764631940381,0,Low
0.282684094075386,0.04612358144827939,0.29265552460167077,0.20459928748091846,1.7515724635767325,0.026786231226725882,0,Low
0.08318389552597573,0.12706182807123945,-0.1453330452620411,0.062340454723969735,0.5796882093546584,0.051890374940366524,0,Low
0.12526378215112244,0.024769006614922238,-0.27657083639127206,0.09038595962457806,0.47168129116771396,0.1068777108086877,0,Low
0.29338244208659076,0.04996942230581382,0.2989038773483701,0.18739151343012028,1.1886271239171786,0.08052530656083373,0,Low
0.0383059432031373,0.10184777339306444,0.00721595574897077,0.02738264580172274,0.1613588485254565,0.13762369377374642,0,Low
0.04937966648749424,0.09787090740017979,-0.3350894734525809,0.03160770746753371,0.2685766082020498,0.17395715802965786,0,Low
0.24372450782845154,0.07904251155263818,0.30669655789451455,0.16501758683951262,1.235358336405842,0.14969965640192254,0,Low
0.2633346968313415,0.09040747444381282,0.35535340473572297,0.15310414183257653,1.7636150635844088,0.05989753194341946,0,Low
0.15792464914349588,0.11940476943359496,0.24126733383744636,0.09433719593119216,1.0965625744608745,0.034508615981507264,0,Low
0.01043482411967238,0.12622941885656006,0.25521512846030403,0.007820755698801257,0.06681518158791784,0.04476066612092368,0,Low
0.028706263478927782,0.14541039496663943,0.09939039423403634,0.02359500881927015,0.19020118252848384,0.13756517108651,0,Low
0.18854235387889703,0.053991870596021826,-0.28071195523840614,0.13958011682629493,1.1824324896464107,0.11803227500675068,0,Low
0.015260742034604079,0.02173765585406539,-0.3184317292678331,0.011144020699475976,0.0802586283548333,0.10397005290986253,0,Low
0.1630225667702894,0.04139322635313869,0.2437817372173282,0.10025738494777224,0.9092102379128469,0.09035736439375595,0,Low
0.021649957491898707,0.038542713663179386,0.37207866191637473,0.01226877094131482,0.07403667949680988,0.07240739460085704,0,Low
0.2633777723893968,0.04590396364895384,-0.06609588829662938,0.16027246527539135,1.8320279327568467,0.19997751784543283,0,Low
0.14483182597509545,0.11772385643527798,-0.22395212994688524,0.09138936032981393,0.8280554982066686,0.07153911210173419,0,Low
0.06740962285595334,0.13833568229932802,-0.20456153927867904,0.035103374824461395,0.4047511075825378,0.06378829182718426,0,Low
0.13505524421361123,0.016733555094887696,-0.34518753727464235,0.08929258303192687,0.5872679261523934,0.11106654084776056,0,Low
0.2897349765780605,0.06110824293719158,0.08212568299428913,0.154764366820892,1.8959301958672707,0.16505499861999126,0,Low
0.15672210167803152,0.027506531141494612,-0.05924006448984348,0.09467337653449083,1.0936173292710398,0.10835089193601592,0,Low
0.12666993149550068,0.025358747416494954,-0.2087128405043794,0.09488283420097346,0.651037508540679,0.08444563628684679,0,Low
0.08910410576323781,0.030111036936546175,-0.37288168571491065,0.07502587883388682,0.535733214725433,0.1870167467205197,0,Low
0.12376525991828652,0.1304074125472801,-0.1950000624721489,0.08396757334967421,0.4715354617614445,0.1586606897604453,0,Low
0.14928060207991697,0.08044094075921727,0.2875637037628527,0.1132630884415341,1.0248208614012604,0.09296047985287599,0,Low
0.1384364167413568,0.09230080286396738,-0.03735003880465104,0.08954972572047329,0.6038993766086481,0.16973915947887666,0,Low
0.16004680909280963,0.09111046937663511,-0.23673957286596378,0.09412701234945288,0.6976717023150574,0.10376641573546963,0,Low
0.013178191083290791,0.13325870423810818,0.3229698035624281,0.00964100608949463,0.056194591813561776,0.08935729483920679,0,Low
0.22021529966132578,0.04294365082204101,0.08713441809042816,0.17995881479710465,1.022193468311762,0.1256687775133136,0,Low
0.2785769361206393,0.051087234886345305,0.20771179641044035,0.21291430461493593,1.870360193534104,0.1745460774529668,0,Low
0.2246484550755083,0.09547731421563875,-0.20704936720147382,0.16505529341240818,0.9223557555734384,0.09920352896411408,0,Low
0.21290959105031232,0.10123413714854339,-0.07904072569080023,0.12006748748375529,1.051043060790061,0.06859512568500575,0,Low
0.0766303436079999,0.04901903781698472,0.16499020678849985,0.05165268626527996,0.34427591153826803,0.18210706655513173,0,Low
0.21203420228952793,0.07419792409969146,-0.06296930973663067,0.166789048872393,0.7827662353735095,0.13954770657868762,0,Low
0.00630458966942079,0.0010441069594637642,0.34542695452651306,0.004286465312913244,0.026860513271714178,0.16304531677490833,0,Low
0.2954484017927347,0.0051620687129301235,-0.36963144460277697,0.2361145978345596,1.5442671967573525,0.17889351351357474,0,Low
0.20839292309214066,0.0705878477325784,-0.2709232601478816,0.13263196795220475,1.2813206362201883,0.06210515893090959,0,Low
0.21370994819727787,0.03710168686900021,-0.02917249746957218,0.11324515832412432,1.0300806327787009,0.13028645797562757,0,Low
0.16899541248305897,0.06096997715944611,-0.10424377941016333,0.10078710055746488,1.0255345094557964,0.16087485758460437,0,Low
0.14490826498013382,0.05738426473417936,0.10993837784216676,0.10074114058142027,0.821488122684136,0.07508279579792113,0,Low
0.2365048677861288,0.047511421627813515,-0.06502138250027184,0.1292139508321706,1.5187106372671761,0.13596927434677758,0,Low
0.070586117637124,0.12775770807034673,0.16383440638560953,0.046217184454655356,0.49123500303850637,0.08069775501098636,0,Low
0.029864870020964007,0.11001885725733927,0.20563923182177601,0.015548779840115394,0.18748199234824622,0.15966947249722876,0,Low
0.27887891154767547,0.01778236838293326,0.08064764662472051,0.16085676762577014,1.282220483016426,0.06771634923843764,0,Low
0.13478931060121477,0.016931449263141628,-0.15718759371256974,0.07074033559222305,0.669542710207808,0.0734029777366705,0,Low
0.17709256554442862,0.06846692721302523,-0.20491752834585616,0.09492676436531448,1.0649048367030267,0.1339638597354393,0,Low
0.009878998895868052,0.14840483399559218,0.11399221967809636,0.005655858015129134,0.06285006741191758,0.17877812992519632,0,Low
0.17210561903739688,0.1328358296814291,-0.37666258926137663,0.14298678519034888,0.5556971107666242,0.1356302115128788,0,Low
0.10376839108194001,0.005896852716924794,0.34343064554814384,0.05680024182351289,0.6656718161439982,0.07946210162287452,0,Low
0.22234920082117696,0.038133118471220785,0.06674715018212501,0.1733976529218608,1.1706061336434284,0.07517946145573377,0,Low
0.07003072017336985,0.0262208395172632,0.2710500176345976,0.04999002329465253,0.3525844861483478,0.06492452308917249,0,Low
0.13012597456220126,0.09300942125319843,-0.34249467719036253,0.08149142121266334,0.5150405080661657,0.13637268312719197,0,Low
0.181880702388598,0.044912324196775634,-0.3666954223145079,0.10257789022711425,0.6620909181057101,0.12231098029322787,0,Low
