ndvi,evi,ndwi,ndre,lai,ndvi_std,ndvi_min,ndvi_max,label,label_name
0.501759455254105,0.37087536978819885,0.08636231943033197,0.3808185856269003,4.045100091730851,0.06505790052454945,0.41721481721995923,0.5770461423174058,0,Healthy
0.24256172261148382,0.1644696447055816,-0.2133029741642861,0.14681856369221513,0.9160717744716991,0.0831684811806633,0.15473981831508488,0.303762856293047,1,Stressed
0.06669248894806977,0.02156304160942177,-0.20896181731684177,0.07889685955836823,0.43398894271085975,0.16433156396129445,0.028120831970890103,0.22248584150997314,2,Diseased
0.5238924690215517,0.3313742393845556,0.22327815534815276,0.4432119177354141,5.324299696521734,0.056285975419418,0.38255094942797274,0.6115343422877074,0,Healthy
0.23990927250310198,0.16150998778580095,-0.33643439896814314,0.06369137642961528,1.0646950503170745,0.1267387331547283,0.12067270474420533,0.2889342859693137,1,Stressed
0.06753045722817082,0.027975657279148008,-0.2105299607648889,0.0673695138508567,0.5110807875911257,0.15624317917539643,0.02264128708791091,0.15307337657916265,2,Diseased
0.27255019866037083,0.21066617028309903,0.19387030273902328,0.4999096554515618,5.488228929758669,0.047771585280131375,0.11565145714231978,0.4075791143497894,0,Healthy
0.2274471086016117,0.12497527641272338,-0.21483675940697192,0.0780823181212093,1.9310765408880837,0.11243222441156162,0.15372854027140395,0.3077491496659631,1,Stressed
0.06945025923663167,0.028297425855872714,-0.5102548427301299,0.05372585564742397,0.33616923549708627,0.1926782070082767,0.01824044916991207,0.23023385427804188,2,Diseased
0.4707627355097942,0.3352713800921392,0.21299608079750348,0.309114517187967,2.4690532995772427,0.02143913381566695,0.3152490099424323,0.576590595131606,0,Healthy
0.20561196521488354,0.11156357856107917,-0.30908855732396906,0.06203625319350347,1.0258813382098955,0.11129423807982433,0.1220773225088996,0.2718604605363073,1,Stressed
0.09233269555949988,0.037346418471928114,-0.37010367879406625,0.06269224101929145,0.26809853027669855,0.17465040402734483,0.020590873034695173,0.26577037663499337,2,Diseased
0.30882939237161516,0.24252913407450555,0.09763488792386145,0.26263820425566664,3.6069751468339146,0.06900162876427386,0.17956758297232822,0.3884170372974909,0,Healthy
0.19501012814750887,0.10687122965215408,-0.3272410015674008,0.07804316106749089,0.6920687584366587,0.08063318854586062,0.12668049778854426,0.2734626128357017,1,Stressed
0.034550406751931585,0.01394800559748187,-0.23612405653289587,0.037916931221029786,0.4171567561865649,0.12067838454419558,0.0030130656234113387,0.08986332686657383,2,Diseased
0.3175740252288658,0.20823902620857018,0.0031031452830240433,0.2083848108022578,2.422225548852103,0.04303893840163629,0.21694065338828655,0.4003583127231926,0,Healthy
0.17551259062822855,0.11199089229992862,-0.3382063580476703,0.17191745584726598,1.4418505842363616,0.07572313223642105,0.06309787318182192,0.27076493466013735,1,Stressed
0.0248862367883891,0.009533003850477808,-0.26782955207242853,0.05986077523069267,0.15148656064600752,0.12512191880040524,0.0,0.13787422486322187,2,Diseased
0.4973019086121184,0.33507343658148925,0.08876041483994436,0.4191907002028021,2.1283912101170928,0.03262184721720104,0.3459669500236632,0.6278705240039664,0,Healthy
0.17675161631734992,0.10718619187565553,-0.3178483965980672,0.12263773135528365,1.2989258996825348,0.08697293525443109,0.10059702246038707,0.2393886661036273,1,Stressed
0.02160569582221811,0.008569332091344624,-0.4759931975512094,0.02619978817423317,0.11586917250058816,0.2068632736887874,0.0,0.15988899731100176,2,Diseased
0.5656684954429354,0.39579170701245486,-0.023923913573772895,0.3518740933819353,4.053943913073077,0.057271973709216495,0.4425025408199675,0.6271507226945361,0,Healthy
0.1425663858698087,0.08163585908907715,-0.15622482760051962,0.13990896265364766,1.0341450888467694,0.13905606741550858,0.046219896708395464,0.19679999337396836,1,Stressed
0.0281425978096323,0.009733335325567069,-0.4639147950654222,0.012854509860764455,0.15261186322821818,0.13421142024326166,0.0,0.19472210301106757,2,Diseased
0.2820934982646569,0.19884834951150002,0.07311904809689844,0.49436115741075404,2.392136157588183,0.039892779952287086,0.10514645493712002,0.4099891395951151,0,Healthy
0.22256081064239197,0.12276021777201326,-0.29873372378298024,0.15361005078942036,1.8940639836913786,0.10897340251097509,0.128264049274198,0.27935955626200903,1,Stressed
0.08155943465535495,0.029044385113057476,-0.43671226725851475,0.03403491508931334,0.3291857082764502,0.12908916788980962,0.05466922517100274,0.2109400401727672,2,Diseased
0.36545222129610233,0.26175429260187927,-0.003691185417739308,0.3339648325935416,3.8640630139305507,0.022591176841121347,0.25179179347671027,0.42754954222061003,0,Healthy
0.10950624557091516,0.07643448844816429,-0.2532938465075831,0.1733824224196489,0.8819609821456458,0.11770519055567506,0.003892573977533967,0.1852445700073858,1,Stressed
0.05772609508401268,0.02445001885606938,-0.4278961067099517,0.07436233153982606,0.506840674283251,0.21580322927998152,0.030268261674879993,0.20273886686048642,2,Diseased
0.6253361827284152,0.39786802839308916,-0.030051119789966756,0.4171586077728189,4.010655896129691,0.06209143883791361,0.5313589450657863,0.7469102407958053,0,Healthy
0.1302440980071617,0.06938509313599191,-0.3007202606207021,0.1740404608323935,1.4977958310443003,0.10661457973383837,0.04871426895975155,0.2228761304559482,1,Stressed
0.05139560859381083,0.028009570128845196,-0.39630278200042357,0.030155554353992607,0.3044738821182835,0.13616534489969706,0.0,0.16674925930583312,2,Diseased
0.3428850780587269,0.2674211863906154,0.06516736641196341,0.35393691555647633,5.172652388375914,0.05121189979569961,0.25119527398789054,0.4774699691839397,0,Healthy
0.1941562079607127,0.11008290481367065,-0.3082183782009838,0.17116352649784145,1.4301091338927703,0.10734227643834252,0.08052265297765525,0.2814720406341845,1,Stressed
0.032133990378620095,0.01264525929178974,-0.46302880106493705,0.059515703405814156,0.06844283910467866,0.168386762184558,0.0,0.19611352315764752,2,Diseased
0.386832699486363,0.29563745571965167,-0.016810478913437836,0.45086473335504584,2.4462103181619383,0.039864364528018364,0.22710316290840765,0.4503252679477526,0,Healthy
0.13438770928489624,0.08660622828074352,-0.13398903903617768,0.14976066860394163,1.54092266670065,0.10799071103433175,0.05927976575047908,0.1951294688951314,1,Stressed
0.03452781734411405,0.019768389717599838,-0.3458128718318578,0.03206811334109119,0.30410319200427294,0.21367400075341786,0.005326733157149238,0.1607376955062977,2,Diseased
0.4523554715537864,0.32673221673299185,-0.04456694485374785,0.4590796508621285,5.262413988692643,0.048256659179460454,0.3026903891660972,0.5853804158597431,0,Healthy
0.2060857951470098,0.1093301235634948,-0.17711349194995604,0.14494010649359984,1.136196006953579,0.12155109649373061,0.09002377426086892,0.3016199059214164,1,Stressed
0.056067149712330566,0.01872482525448478,-0.20530558036318292,0.06711184691567473,0.11856447466179676,0.21050102591408468,0.0,0.17351609713871996,2,Diseased
0.4865101742979717,0.33072987957982686,-0.03357150835339061,0.2872631173266883,4.80998707009304,0.020231601150230143,0.3731602571288573,0.5723453567211566,0,Healthy
0.18060934044068844,0.12353157345653852,-0.24609620169021162,0.10857344826547188,1.6062518721646226,0.10165525586228652,0.10713305106428953,0.24775571140865005,1,Stressed
0.03126856163038399,0.011035178696625462,-0.3755712795411821,0.033514035960363835,0.5531652455874551,0.14348726789399596,0.0,0.16346291905992294,2,Diseased
0.2552377826353335,0.18701463108704441,0.0034107900609254213,0.48754250159022566,2.5203195471358955,0.04073120618635119,0.1667028158274691,0.3949564653014688,0,Healthy
0.17532925154968637,0.10854230766896725,-0.32987705678347173,0.1649944658558849,0.8148583896433786,0.13286380026084998,0.10302087312076594,0.22677051478950638,1,Stressed
0.02292397342784759,0.010123687060114319,-0.35230560335808425,0.005256691154268189,0.47654018918225577,0.15439466016976333,0.0,0.13022313052981727,2,Diseased
0.4103052243501304,0.2921078049486382,-0.003427926220786255,0.23821700175848676,5.0162496735473106,0.06730577310668164,0.2929742927221551,0.4846722449330502,0,Healthy
0.19659993148585236,0.11437138774968866,-0.3423840933018965,0.08186136363126664,1.5739583432710962,0.1161246759337106,0.13497417193564337,0.24991826120182933,1,Stressed
0.03848598372704572,0.019303331077051945,-0.5431013117859725,0.008328686558765907,0.48995384695525407,0.12142535944652004,0.0,0.11944974526312017,2,Diseased
0.28977655710373806,0.18795905432048174,0.16668007955669772,0.45382286979401143,4.9057695259844705,0.03985917648092274,0.14296804344667347,0.358225143691162,0,Healthy
0.143972159539152,0.0977955604625318,-0.34609942294677914,0.07197119431962554,0.811829382719041,0.07185725427116739,0.07308603343376416,0.21895465319733354,1,Stressed
0.05371396404739984,0.03049887007269581,-0.2638947533915457,0.027345388135830078,0.19268288838721087,0.14556308898007203,0.0,0.13856223735437376,2,Diseased
0.49965956313965365,0.340709027339424,0.11561415425559406,0.31956048932330133,3.030630158396712,0.06742266534810784,0.34329898372367756,0.5622697489586344,0,Healthy
0.23027019638468693,0.1375832737413312,-0.08163433193177255,0.17197973583262416,1.1378202567038502,0.07157285158240823,0.15414955482159015,0.302768249264339,1,Stressed
0.07067825758609178,0.026671592953626196,-0.5012253740745116,0.06679441894394393,0.5914211993869537,0.1630828218763223,0.04037750043519357,0.15607821003360975,2,Diseased
0.2573562706189867,0.20147386858895208,-0.014674675132957664,0.36448527216456117,2.959193272405221,0.04770890012578967,0.11221423178380027,0.38203303295263485,0,Healthy
0.1309631907640905,0.06576960514328721,-0.3089343109793578,0.18600260985873474,1.8108351163437728,0.11181891715192159,0.034932179138071284,0.21086539123686582,1,Stressed
0.034029702289875965,0.019544060574002552,-0.4034303162877744,0.030651082259959796,0.3354047379055606,0.1056359160130066,0.004052700164511203,0.1799740724253041,2,Diseased
0.2831194671700506,0.20402450107295353,0.023604732904396283,0.3045745964934325,3.0104280786974495,0.03778363582324746,0.13121487665162607,0.35986042157613635,0,Healthy
0.18496069604453458,0.11009047077087251,-0.15089865039120554,0.19115616350546613,1.5988581458153754,0.08504582650135298,0.1230897079408575,0.24069653870252408,1,Stressed
0.06760623445602039,0.021324882017858454,-0.3762718134795673,0.04774742791335114,0.23383413994932845,0.19250946444949862,0.041210339267994084,0.12737414608167552,2,Diseased
0.5412755024814413,0.3784047637198049,0.1565207189283208,0.3191447483531988,2.8624071163368736,0.060955115883709984,0.38133391458454335,0.6537981848583397,0,Healthy
0.1408217705844944,0.08703435080460155,-0.24170783091799194,0.07282149026572877,1.8759703631933642,0.0795773041643273,0.02380752935524627,0.20758211696197176,1,Stressed
0.03481063430708957,0.016102365005082893,-0.24446895744325714,0.058577990912764895,0.4936086313237973,0.1790540040052861,0.0,0.19520606901058107,2,Diseased
0.3498672035436744,0.24416707080106267,0.016362832545880668,0.496053762558927,5.304207688903146,0.021971340568425295,0.19930968629210555,0.48313955211108434,0,Healthy
0.12708630176910005,0.07797876267621653,-0.07535351072358742,0.06475243700201183,1.5461304008702599,0.09081443051607857,0.011622530046508234,0.22534979647902212,1,Stressed
0.09554131912907472,0.0422545112814869,-0.2482850721537403,0.06756395188280563,0.2255052602837906,0.19946985689808128,0.07332086104614516,0.2230564033317416,2,Diseased
0.34200353491508123,0.21344898117495517,-0.026914039511237258,0.40281240828100473,3.1895623731882314,0.05623833857643808,0.255467900835187,0.42037966531983617,0,Healthy
0.18092369385630058,0.11907395808823223,-0.254374249120379,0.14762479270118128,1.8289666223542806,0.11311042317276132,0.10694612537108256,0.22238774074969286,1,Stressed
0.0896079099120744,0.027454145209031635,-0.2438544145605302,0.04231497072217696,0.5664872341820929,0.19585398829283984,0.009731863280074152,0.18520044592079674,2,Diseased
0.5568753155724508,0.37889027021436456,0.09396268609117266,0.38080174822987845,5.057869899652186,0.06920417345996475,0.400047974185999,0.6444743259675109,0,Healthy
0.16320355034156053,0.10567698522846161,-0.2783668562695093,0.07546637583839524,1.0319332364611649,0.09010672941578574,0.08542506311420113,0.21722001540455513,1,Stressed
0.023367455170908952,0.007135537061855925,-0.20429716359238898,0.03422185069886899,0.2613796559378249,0.18155767392316838,0.0,0.19686240908443828,2,Diseased
0.5645380057662208,0.3488179852475169,0.0752742327354785,0.4613178584198927,5.306562078019936,0.04337007556249349,0.42319686684515007,0.6295710609145075,0,Healthy
0.2486752939205465,0.1358598526471934,-0.06718046775946229,0.1509505308589316,1.4116051923182886,0.1058881957711556,0.17483510521748097,0.29926697584087697,1,Stressed
0.03763889672561403,0.013396868166049375,-0.27714543425163635,0.028010020733338407,0.081813472109868,0.21629231561689738,0.0,0.20824669354099173,2,Diseased
0.6479631290585741,0.41131341939768035,0.06887260567079762,0.42263631222530923,4.436072163188273,0.027694795316992753,0.48637981655951235,0.7181627805238736,0,Healthy
0.13357264222339346,0.08113133960614775,-0.17211801954748904,0.14121206909729356,0.6372302560966323,0.13142226038412663,0.0576366396680711,0.18134353750036172,1,Stressed
0.09109984638951818,0.05344786532404849,-0.24825533395709232,0.06476128597799025,0.4103830893514619,0.16610288447309673,0.06588064079483358,0.194198764088709,2,Diseased
0.3990754068049256,0.26017751346760953,0.16702603410657546,0.3386802352252066,2.2836617556767678,0.03100916009749057,0.250749530438966,0.4559271841590526,0,Healthy
0.2276810371073153,0.13638761351178305,-0.2058240268020056,0.14293708985233247,1.7370214488877238,0.09434664455315353,0.1270000679537715,0.30162495494706276,1,Stressed
0.041362261613553705,0.023311315491206665,-0.2709008924375752,0.05267614677267404,0.517819951001833,0.20407530411517627,0.0,0.2001739943008311,2,Diseased
0.5289885846677135,0.38935049164628566,0.13558341346455527,0.4208693246584452,2.555117868525758,0.06404353795994643,0.3618042318931903,0.5816208401408238,0,Healthy
0.2238725125847144,0.11770634049790507,-0.2494643437222574,0.1640911558808251,0.7411398440724624,0.12725769168833437,0.11394446190724991,0.2943205766103646,1,Stressed
0.020510869737346688,0.007919481448964549,-0.33407557856849024,0.07849489424219389,0.3974974398591676,0.1311764297276992,0.0,0.14070896910040792,2,Diseased
0.5619381580604574,0.3491861954623849,0.1783083707506084,0.3532053051763553,5.370472013506481,0.037093608301934304,0.41867596874706264,0.6958206875563591,0,Healthy
0.1153764591986019,0.07931505046278171,-0.14363428330975597,0.06949718827472406,0.9514453504202244,0.11957204620516973,0.051335423110475606,0.19030668680917828,1,Stressed
0.04767064455623654,0.023181026250954456,-0.5339902881656206,0.0697229444921901,0.5854189330475683,0.216265342634283,0.0,0.1145818557732187,2,Diseased
0.553305278371609,0.33470398115407274,-0.04336293454130083,0.2835552701278532,3.71025116641633,0.05852037089038967,0.40497574071095854,0.6434365219455164,0,Healthy
0.1410439999422499,0.09864968555965697,-0.2221456093292081,0.12319418340615457,0.7454357317875038,0.12563666841249507,0.039423066395360584,0.19429017670957552,1,Stressed
0.026590483649267416,0.013405586764326889,-0.3209210750016027,0.021860762159856745,0.5729749592377257,0.11812694701370803,0.0,0.1992605532710553,2,Diseased
0.4178909267704489,0.3041013960695341,0.06927831938883827,0.2677488647515744,5.443921767859399,0.040466700315752155,0.24848100640253548,0.48858684130064667,0,Healthy
0.1319657056037625,0.06680457904511736,-0.15449995238723446,0.11159368812132656,1.7965373747594555,0.10312469346840901,0.013874099928879197,0.18309723654594978,1,Stressed
0.08948985343644887,0.047696217591596785,-0.2801773543745818,0.06758265824935102,0.46856319501864935,0.17514643859576984,0.06161516077550562,0.14371825677031164,2,Diseased
0.6183391391262747,0.4472632884003047,0.18896118729285288,0.334087152484016,2.4105786613683806,0.026259289610127523,0.46978261040337754,0.7070666696672263,0,Healthy
0.1300787090050505,0.07782855130133506,-0.3307373188774598,0.14147599626801582,0.9034901066526465,0.1258291370446032,0.05145699146963609,0.19739191794995858,1,Stressed
0.02092964319264805,0.006733779211381793,-0.4126272552576603,0.03839510677736988,0.380011301465617,0.1349995094451164,0.0,0.18274555482724467,2,Diseased
0.5619403955573399,0.3416169210119585,0.09415208417734867,0.21357765709381596,2.847157555518846,0.06933312966335732,0.4676908412671886,0.6568403293679619,0,Healthy
0.19272336014771785,0.12343796197572439,-0.18210539495392575,0.06136791863868571,0.9896919623659879,0.10623981503692981,0.12745137019902786,0.2537609760202687,1,Stressed
0.022656248703309324,0.007330962803275727,-0.41107685332944144,0.010617260323444828,0.36214746654385693,0.1827357962964719,0.0,0.09867578045513464,2,Diseased
0.3169930329036279,0.1968252751125335,0.14092907486309098,0.40607223247580837,2.110551506889747,0.06681061231218449,0.23179590453848065,0.41570970308072425,0,Healthy
0.20635907791763747,0.1391260160130137,-0.13577392036027164,0.17224193162977086,1.0091752888142091,0.12703775796225586,0.14155218713455697,0.30004807728126914,1,Stressed
0.0638073900922989,0.03478710831655851,-0.391688600418595,0.051486215615721996,0.33952146351486223,0.18779074261063983,0.038909591170463526,0.1216531610110722,2,Diseased
0.3488412936040586,0.2204359306821012,0.21153506997766053,0.2501484759545742,5.41552839536696,0.036844789588555346,0.25062950203518863,0.46991415924688174,0,Healthy
0.19880616632513143,0.11921195925609586,-0.18339093471871062,0.16068824895811695,0.8426821119969481,0.13974337412397195,0.08031857659632444,0.27782570750594765,1,Stressed
0.03596339607433161,0.01812801413335038,-0.5247305568572885,0.0024522001764644853,0.1917255886811675,0.15551475480871796,0.0,0.18049537514395167,2,Diseased
0.5470826084799925,0.37480556574813606,0.05378049776408887,0.29873240415507285,5.456773473076202,0.022005459570624126,0.3803794588677476,0.6491633952515079,0,Healthy
0.16579231287843857,0.1069445854298254,-0.20399931757258913,0.18227925333143247,1.8510527960168877,0.09952046488114188,0.08918264504433548,0.2413333325940403,1,Stressed
0.09298906764933529,0.03377350445818208,-0.33196169575278106,0.05052481760740164,0.4532121623284045,0.11578812221527118,0.030039569768409977,0.26116329533586863,2,Diseased
0.32187324354809677,0.20841571422414765,0.24141852821249188,0.23791262486703674,4.990347826793527,0.044613892822401746,0.21715013610777906,0.4502407346626228,0,Healthy
0.1667957882503998,0.10057176739593746,-0.24222998918007027,0.14301311920088983,0.7452858088775342,0.09737570756562326,0.04863104891028257,0.22228379421246747,1,Stressed
0.07253893316330338,0.028838362049240656,-0.2792844060096898,0.010469892857467987,0.5834015747931995,0.15445474496603673,0.03837590536251555,0.13209351031620503,2,Diseased
0.3179031620350163,0.22378945357888655,0.05110095292938588,0.44524267708243503,3.508106332816321,0.032435713629381496,0.17618866337461328,0.4315131115547064,0,Healthy
0.12505628618514247,0.06672051042902746,-0.3389985719199371,0.1630962821091897,1.4957067914327076,0.10322416130248699,0.014406059246990649,0.21339649536214567,1,Stressed
0.06682834915174017,0.03745604563329262,-0.47795557648713116,0.00895356955181823,0.19836228633434427,0.10685042273071779,0.014958177471678255,0.2385870891500852,2,Diseased
